img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
640,0.2,0.7,1,0.0,0.9,0.78,15.008902893823157
640,0.2,0.7,1,0.0,0.9,0.78,15.9600192298302
320,0.2,0.7,1,0.0,0.9,0.75,17.127664882132397
320,0.2,0.7,5,0.0,0.9,0.81,24.159819245896873
640,0.2,0.7,1,0.0,0.9,0.78,16.326961484908978
640,0.2,0.7,1,1.0,1.0,0.75,16.278261545235463
640,0.2,0.7,1,1.0,1.0,0.75,13.81090301878589
320,0.2,0.7,1,1.0,1.0,0.75,16.506891879013786
640,0.2,0.7,5,0.0,1.0,0.78,29.785080475948828
640,0.2,0.7,5,0.0,1.0,0.78,29.054745737084517
640,0.2,0.7,5,1.0,1.0,0.81,26.75935299791597
640,0.2,0.7,5,0.0,1.0,0.78,27.306339969004654
320,0.2,0.7,5,1.0,0.8,0.78,28.44526354081209
640,0.2,0.7,5,0.0,1.0,0.78,25.71509795375615
640,0.2,0.7,5,1.0,1.0,0.81,27.248375079476066
640,0.2,0.7,1,1.0,1.0,0.75,15.46886580898237
640,0.2,0.7,1,1.0,1.0,0.75,15.771631320054833
640,0.2,0.7,1,1.0,1.0,0.75,16.3284030831947
640,0.2,0.7,5,0.0,1.0,0.78,27.058549719378593
640,0.2,0.7,1,1.0,1.0,0.75,14.81596729979761
640,0.2,0.7,5,1.0,1.0,0.81,28.260787081582347
640,0.2,0.7,1,0.0,0.9,0.78,16.17739479086443
320,0.2,0.7,1,1.0,1.0,0.75,15.784990971499447
320,0.2,0.7,5,0.0,0.9,0.81,28.786313975730028
640,0.2,0.7,1,0.0,0.9,0.78,15.525260610084523
640,0.2,0.7,5,1.0,1.0,0.81,27.788791437837226
640,0.2,0.7,1,1.0,1.0,0.75,15.935804203137844
320,0.2,0.7,5,1.0,0.8,0.78,27.987229826510436
640,0.2,0.7,5,0.0,1.0,0.78,26.31512510237566
640,0.2,0.7,5,0.0,1.0,0.78,29.109314676909097
640,0.2,0.7,5,1.0,1.0,0.81,29.64813416638981
640,0.2,0.7,5,0.0,1.0,0.78,28.117274258207033
320,0.2,0.7,5,1.0,0.8,0.78,28.31393277926135
320,0.2,0.7,5,1.0,0.8,0.78,28.907034450308235
640,0.2,0.7,5,1.0,1.0,0.81,26.787827815745857
640,0.2,0.7,5,1.0,1.0,0.81,27.164589979560574
640,0.2,0.7,5,1.0,1.0,0.81,27.9306663289888
640,0.2,0.7,1,1.0,1.0,0.75,14.996043432799663
640,0.2,0.7,5,0.0,1.0,0.78,28.95971775129497
640,0.2,0.7,5,1.0,1.0,0.81,27.371156483475378
640,0.2,0.7,5,1.0,1.0,0.81,27.35871215523368
640,0.2,0.7,1,1.0,1.0,0.75,15.470979642787778
640,0.2,0.7,5,1.0,1.0,0.81,29.12065256033239
320,0.2,0.7,5,0.0,0.9,0.81,27.606249084012536
640,0.2,0.7,1,1.0,1.0,0.75,15.63897809494542
320,0.2,0.7,5,1.0,0.8,0.78,26.89239638426081
640,0.2,0.7,5,1.0,1.0,0.81,27.419637524764497
640,0.2,0.7,5,1.0,1.0,0.81,28.11640091902851
640,0.2,0.7,5,1.0,1.0,0.81,28.878986396367367
640,0.2,0.7,5,1.0,1.0,0.81,27.055746054424155
640,0.2,0.7,5,1.0,1.0,0.81,28.192592874648525
640,0.2,0.7,5,1.0,1.0,0.81,28.203254566431042
320,0.2,0.7,5,1.0,0.8,0.78,29.55667805208228
320,0.2,0.7,5,1.0,0.8,0.78,29.013883754624686
640,0.2,0.7,5,1.0,1.0,0.81,26.065700127795168
640,0.2,0.7,5,1.0,1.0,0.81,27.876808285401324
640,0.2,0.7,5,1.0,1.0,0.81,28.32977883832399
640,0.2,0.7,1,1.0,1.0,0.75,15.608400462310314
640,0.2,0.7,5,1.0,1.0,0.81,26.95809407025084
640,0.2,0.7,5,1.0,1.0,0.81,28.07177014111292
640,0.2,0.7,5,1.0,1.0,0.81,32.175016602355754
640,0.2,0.7,1,1.0,1.0,0.75,16.291945973784088
640,0.2,0.7,5,1.0,1.0,0.81,28.947507948339865
320,0.2,0.7,5,1.0,0.8,0.78,28.284258911852344
640,0.2,0.7,5,1.0,1.0,0.81,27.607563855443857
640,0.2,0.7,5,1.0,1.0,0.81,26.20350616669346
640,0.2,0.7,5,1.0,1.0,0.81,27.765735034170124
640,0.2,0.7,5,1.0,1.0,0.81,27.35677730474134
640,0.2,0.7,5,1.0,1.0,0.81,26.814966629743505
640,0.2,0.7,5,1.0,1.0,0.81,28.65914921779695
640,0.2,0.7,5,1.0,1.0,0.81,29.33912425919003
640,0.2,0.7,5,1.0,1.0,0.81,27.80095289445691
640,0.2,0.7,5,1.0,1.0,0.81,27.906625440308257
640,0.2,0.7,5,1.0,1.0,0.81,27.189528968104526
640,0.2,0.7,5,1.0,1.0,0.81,27.215858082597443
640,0.2,0.7,5,1.0,1.0,0.81,28.237991182872026
640,0.2,0.7,5,1.0,1.0,0.81,28.86307962584414
640,0.2,0.7,5,1.0,1.0,0.81,26.917548734276018
640,0.2,0.7,5,1.0,1.0,0.81,26.48532511594222
640,0.2,0.7,5,1.0,1.0,0.81,27.99831110971003
640,0.2,0.7,5,1.0,1.0,0.81,28.026504256494032
320,0.2,0.7,5,1.0,0.8,0.78,28.001016004588866
640,0.2,0.7,5,1.0,1.0,0.81,27.368830900137077
320,0.2,0.7,1,1.0,1.0,0.75,15.407279442375277
640,0.2,0.7,5,1.0,1.0,0.81,26.89450355931359
640,0.2,0.7,5,1.0,1.0,0.81,26.374453057686754
640,0.2,0.7,5,1.0,1.0,0.81,26.272101478374577
640,0.2,0.7,5,1.0,1.0,0.81,27.119447672068627
640,0.2,0.7,1,1.0,1.0,0.75,15.220057495651444
640,0.2,0.7,5,1.0,1.0,0.81,28.824690805785316
640,0.2,0.7,5,1.0,1.0,0.81,28.11944747995664
640,0.2,0.7,5,1.0,1.0,0.81,26.341967182302938
640,0.2,0.7,5,1.0,1.0,0.81,27.14445556161053
640,0.2,0.7,5,1.0,1.0,0.81,27.195708553979003
640,0.2,0.7,5,1.0,1.0,0.81,29.66466121863674
640,0.2,0.7,5,1.0,1.0,0.81,29.760115166307912
640,0.2,0.7,1,1.0,1.0,0.75,16.169033467235646
640,0.2,0.7,5,1.0,1.0,0.81,28.8614657894825
640,0.2,0.7,5,1.0,1.0,0.81,28.111642420520887
640,0.2,0.7,5,1.0,1.0,0.81,30.123579040922703
640,0.2,0.7,5,1.0,1.0,0.81,26.374140470619384
320,0.2,0.7,5,1.0,0.8,0.78,28.226571215243233
640,0.2,0.7,5,1.0,1.0,0.81,28.087890809276345
640,0.2,0.7,1,1.0,1.0,0.75,16.605196251663994
640,0.2,0.7,5,1.0,1.0,0.81,30.741528689384534
640,0.2,0.7,5,1.0,1.0,0.81,28.071688497323173
640,0.2,0.7,5,1.0,1.0,0.81,26.917511652459332
640,0.2,0.7,5,1.0,1.0,0.81,30.335870473577423
640,0.2,0.7,1,1.0,1.0,0.75,15.775241384536109
960,0.8,0.3,1,0.0,0.8500000000000001,0.81,27.214
640,0.2,0.3,5,0.0,1.0,0.78,45.635
640,0.2,0.7,5,0.0,1.0,0.78,43.669
320,0.2,0.3,5,0.0,0.9,0.81,45.158
320,0.8,0.7,1,1.0,1.0,0.75,28.416
640,0.2,0.3,1,1.0,1.0,0.75,23.742
320,0.2,0.7,5,1.0,0.8,0.78,43.562
960,0.2,0.3,5,0.0,0.9500000000000001,0.75,39.409
960,0.8,0.3,1,0.0,0.8500000000000001,0.81,27.579
640,0.2,0.3,5,1.0,1.0,0.81,43.424
960,0.8,0.3,1,1.0,0.9500000000000001,0.81,27.337
640,0.8,0.3,1,0.0,1.0,0.78,27.258
640,0.2,0.7,1,1.0,1.0,0.75,23.49
640,0.8,0.3,1,1.0,0.9,0.81,28.824
320,0.8,0.3,5,0.0,0.8500000000000001,0.75,50.309
320,0.2,0.3,1,0.0,0.9,0.75,24.124
960,0.2,0.3,1,0.0,0.8,0.75,22.944
640,0.8,0.3,5,0.0,0.8500000000000001,0.78,50.616
640,0.8,0.3,1,1.0,0.9,0.81,20.052
640,0.2,0.7,5,1.0,1.0,0.81,30.194
640,0.2,0.3,1,1.0,1.0,0.75,15.577
640,0.2,0.7,5,1.0,1.0,0.81,27.961
640,0.2,0.7,5,0.0,1.0,0.78,28.375
640,0.2,0.3,5,0.0,1.0,0.78,41.864
320,0.8,0.7,1,1.0,1.0,0.75,28.493
640,0.2,0.3,1,1.0,1.0,0.75,22.78
640,0.2,0.7,5,1.0,1.0,0.81,43.555
960,0.2,0.3,5,0.0,0.9500000000000001,0.75,41.087
960,0.8,0.7,1,0.0,0.8500000000000001,0.81,27.897
640,0.2,0.3,5,1.0,1.0,0.81,43.24
960,0.2,0.7,1,1.0,0.9500000000000001,0.81,22.357
640,0.8,0.3,1,0.0,1.0,0.78,28.214
640,0.2,0.7,1,1.0,1.0,0.75,23.687
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,50.01
320,0.2,0.3,5,0.0,0.9,0.81,46.198
640,0.2,0.3,1,1.0,1.0,0.75,23.519
960,0.2,0.3,1,1.0,0.9500000000000001,0.81,22.256
640,0.2,0.3,5,0.0,1.0,0.78,44.336
640,0.8,0.7,1,1.0,0.9,0.81,28.723
640,0.2,0.7,5,1.0,1.0,0.81,43.369
640,0.2,0.7,5,1.0,1.0,0.81,42.957
640,0.2,0.7,5,1.0,1.0,0.81,42.302
640,0.2,0.7,1,1.0,1.0,0.75,22.739
640,0.2,0.7,1,1.0,1.0,0.75,23.838
320,0.2,0.7,5,1.0,0.8,0.78,43.691
960,0.2,0.7,5,1.0,0.9,0.81,39.287
640,0.2,0.7,1,1.0,1.0,0.75,23.132
640,0.2,0.7,5,1.0,1.0,0.81,44.246
640,0.2,0.7,5,1.0,1.0,0.81,43.329
640,0.2,0.7,1,1.0,1.0,0.75,23.429
640,0.2,0.7,5,1.0,1.0,0.81,44.34
640,0.2,0.7,5,1.0,1.0,0.81,43.565
960,0.2,0.7,5,1.0,0.9,0.81,40.014
960,0.2,0.7,5,1.0,0.9,0.81,40.087
640,0.2,0.7,1,1.0,1.0,0.75,22.985
640,0.2,0.3,1,1.0,1.0,0.75,23.394
960,0.2,0.3,1,1.0,0.9500000000000001,0.81,21.837
640,0.2,0.7,1,1.0,1.0,0.75,22.313
640,0.2,0.7,5,1.0,1.0,0.81,38.425
640,0.2,0.7,5,1.0,1.0,0.81,39.081
640,0.2,0.7,5,1.0,1.0,0.81,38.457
640,0.2,0.7,5,1.0,1.0,0.81,37.835
640,0.2,0.7,1,1.0,1.0,0.75,22.67
640,0.2,0.7,1,1.0,1.0,0.75,23.195
640,0.2,0.7,5,1.0,1.0,0.81,42.374
960,0.2,0.7,5,1.0,0.9,0.81,39.088
640,0.2,0.7,1,1.0,1.0,0.75,22.586
640,0.2,0.7,5,1.0,1.0,0.81,42.137
640,0.2,0.7,5,1.0,1.0,0.81,41.862
960,0.2,0.7,1,1.0,0.9500000000000001,0.81,22.052
640,0.2,0.7,5,1.0,1.0,0.81,43.805
640,0.2,0.7,5,1.0,1.0,0.81,42.098
960,0.2,0.7,5,1.0,0.9,0.81,38.954
640,0.2,0.7,5,1.0,1.0,0.81,41.708
640,0.2,0.7,1,1.0,1.0,0.75,22.72
960,0.2,0.7,5,1.0,0.9,0.81,39.634
640,0.2,0.7,1,1.0,1.0,0.75,23.67
640,0.2,0.7,1,1.0,1.0,0.75,23.014
640,0.2,0.7,5,1.0,1.0,0.81,43.023
640,0.2,0.7,5,1.0,1.0,0.81,42.188
640,0.2,0.7,5,1.0,1.0,0.81,40.844
640,0.2,0.7,5,1.0,1.0,0.81,41.562
640,0.2,0.7,1,1.0,1.0,0.75,22.573
960,0.2,0.7,5,1.0,0.9,0.81,39.718
640,0.2,0.7,5,1.0,1.0,0.81,43.164
960,0.2,0.7,5,1.0,0.9,0.81,38.847
640,0.2,0.7,5,1.0,1.0,0.81,42.066
640,0.2,0.7,5,1.0,1.0,0.81,42.485
640,0.2,0.7,5,1.0,1.0,0.81,44.16
640,0.2,0.7,5,1.0,1.0,0.81,43.274
640,0.2,0.7,5,1.0,1.0,0.81,43.243
640,0.2,0.7,5,1.0,1.0,0.81,42.247
640,0.2,0.7,5,1.0,1.0,0.81,41.869
640,0.2,0.7,5,1.0,1.0,0.81,42.682
960,0.2,0.7,1,1.0,0.9500000000000001,0.81,22.123
640,0.2,0.7,5,1.0,1.0,0.81,44.467
640,0.2,0.7,5,1.0,1.0,0.81,42.768
640,0.2,0.7,1,1.0,1.0,0.75,22.992
640,0.2,0.7,5,1.0,1.0,0.81,42.988
640,0.2,0.7,5,1.0,1.0,0.81,43.475
640,0.2,0.7,5,1.0,1.0,0.81,42.777
640,0.2,0.7,5,1.0,1.0,0.81,43.373
640,0.2,0.7,5,1.0,1.0,0.81,44.222
960,0.2,0.7,5,1.0,0.9,0.81,39.893
640,0.2,0.7,5,1.0,1.0,0.81,44.452
960,0.2,0.7,5,1.0,0.9,0.81,41.516
640,0.2,0.7,5,1.0,1.0,0.81,42.857
640,0.2,0.7,5,1.0,1.0,0.81,41.981
640,0.2,0.7,5,1.0,1.0,0.81,42.84
640,0.2,0.7,5,1.0,1.0,0.81,43.056
640,0.2,0.7,5,1.0,1.0,0.81,43.222
640,0.2,0.7,5,1.0,1.0,0.81,43.659
640,0.2,0.7,5,1.0,1.0,0.81,43.669
640,0.2,0.7,5,1.0,1.0,0.81,42.071
960,0.2,0.7,5,1.0,0.9,0.81,38.797
640,0.2,0.7,5,1.0,1.0,0.81,42.909
640,0.2,0.7,5,1.0,1.0,0.81,41.673
640,0.2,0.7,1,1.0,1.0,0.75,23.082
640,0.2,0.7,5,1.0,1.0,0.81,43.455
640,0.2,0.7,5,1.0,1.0,0.81,42.754
640,0.2,0.7,5,1.0,1.0,0.81,41.452
640,0.2,0.7,5,1.0,1.0,0.81,41.283
640,0.2,0.7,5,1.0,1.0,0.81,43.006
640,0.2,0.7,5,1.0,1.0,0.81,42.817
640,0.2,0.7,5,1.0,1.0,0.81,42.875
640,0.2,0.7,1,1.0,1.0,0.75,23.334
640,0.2,0.7,5,1.0,1.0,0.81,43.437
640,0.2,0.7,5,1.0,1.0,0.81,42.43
640,0.2,0.7,5,1.0,1.0,0.81,43.507
640,0.2,0.7,5,1.0,1.0,0.81,42.933
640,0.2,0.7,5,1.0,1.0,0.81,43.346
640,0.2,0.7,5,1.0,1.0,0.81,40.443
640,0.2,0.7,5,1.0,1.0,0.81,41.309
640,0.2,0.7,5,1.0,1.0,0.81,43.296
960,0.2,0.7,5,1.0,0.9,0.81,40.575
640,0.2,0.7,5,1.0,1.0,0.81,43.923
640,0.2,0.7,5,1.0,1.0,0.81,43.041
640,0.2,0.7,5,1.0,1.0,0.81,42.96
640,0.2,0.7,5,1.0,1.0,0.81,43.205
640,0.2,0.7,5,1.0,1.0,0.81,41.724
640,0.2,0.7,5,1.0,1.0,0.81,42.719
640,0.2,0.7,5,1.0,1.0,0.81,43.761
640,0.2,0.7,5,1.0,1.0,0.81,39.401
640,0.2,0.7,5,1.0,1.0,0.81,41.274
640,0.2,0.7,1,1.0,1.0,0.75,23.26
640,0.2,0.7,1,1.0,1.0,0.75,23.107
640,0.2,0.7,5,1.0,1.0,0.81,42.302
640,0.2,0.7,5,1.0,1.0,0.81,42.063
640,0.2,0.7,5,1.0,1.0,0.81,42.176
640,0.2,0.7,5,1.0,1.0,0.81,42.663
640,0.2,0.7,5,1.0,1.0,0.81,43.62
640,0.2,0.7,5,1.0,1.0,0.81,41.888
640,0.2,0.7,5,1.0,1.0,0.81,43.113
640,0.2,0.7,5,1.0,1.0,0.81,43.66
640,0.2,0.7,5,1.0,1.0,0.81,43.793
640,0.2,0.7,5,1.0,1.0,0.81,42.903
640,0.2,0.7,5,1.0,1.0,0.81,40.058
640,0.2,0.7,5,1.0,1.0,0.81,35.909
640,0.2,0.7,5,1.0,1.0,0.81,27.982
640,0.2,0.7,5,1.0,1.0,0.81,27.032
640,0.2,0.7,5,1.0,1.0,0.81,30.628
640,0.2,0.7,5,1.0,1.0,0.81,31.497
640,0.2,0.7,5,1.0,1.0,0.81,28.721
640,0.2,0.7,5,1.0,1.0,0.81,25.372
640,0.2,0.7,1,1.0,1.0,0.75,14.729
640,0.2,0.7,5,1.0,1.0,0.81,29.257
