img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
640,0.2,0.7,5,1.0,1.0,0.81,39.306
640,0.2,0.7,5,1.0,1.0,0.81,40.98
640,0.2,0.7,5,1.0,1.0,0.81,38.321
640,0.2,0.7,5,1.0,1.0,0.81,37.977
640,0.2,0.7,5,1.0,1.0,0.81,40.624
640,0.2,0.7,5,1.0,1.0,0.81,38.846
640,0.2,0.7,5,1.0,1.0,0.81,39.956
640,0.2,0.7,5,1.0,1.0,0.81,39.354
640,0.2,0.7,5,1.0,1.0,0.81,38.773
640,0.2,0.7,5,1.0,1.0,0.81,37.385
640,0.2,0.7,5,1.0,1.0,0.81,37.9
640,0.2,0.7,5,1.0,1.0,0.81,36.503
640,0.2,0.7,5,1.0,1.0,0.81,38.429
640,0.2,0.7,5,1.0,1.0,0.81,38.218
640,0.2,0.7,5,1.0,1.0,0.81,38.703
640,0.2,0.7,5,1.0,1.0,0.81,38.882
640,0.2,0.7,5,1.0,1.0,0.81,40.083
640,0.2,0.7,5,1.0,1.0,0.81,38.79
640,0.2,0.7,5,1.0,1.0,0.81,38.829
640,0.2,0.7,5,1.0,1.0,0.81,39.242
640,0.2,0.7,5,1.0,1.0,0.81,39.123
640,0.2,0.7,5,1.0,1.0,0.81,39.536
640,0.2,0.7,5,1.0,1.0,0.81,38.545
640,0.2,0.7,5,1.0,1.0,0.81,40.568
640,0.2,0.7,5,1.0,1.0,0.81,38.324
640,0.2,0.7,5,1.0,1.0,0.81,40.222
640,0.2,0.7,5,1.0,1.0,0.81,40.39
640,0.2,0.7,5,1.0,1.0,0.81,40.898
640,0.2,0.7,5,1.0,1.0,0.81,38.428
640,0.2,0.7,5,1.0,1.0,0.81,39.73
640,0.2,0.7,5,1.0,1.0,0.81,38.593
640,0.2,0.7,5,1.0,1.0,0.81,37.83
640,0.2,0.7,5,1.0,1.0,0.81,37.761
640,0.2,0.7,5,1.0,1.0,0.81,38.534
640,0.2,0.7,5,1.0,1.0,0.81,39.027
640,0.2,0.7,5,1.0,1.0,0.81,38.707
640,0.2,0.7,5,1.0,1.0,0.81,38.493
640,0.2,0.7,5,1.0,1.0,0.81,37.933
640,0.2,0.7,5,1.0,1.0,0.81,39.58
640,0.2,0.7,5,1.0,1.0,0.81,37.717
640,0.2,0.7,5,1.0,1.0,0.81,37.252
640,0.2,0.7,5,1.0,1.0,0.81,38.95
640,0.2,0.7,5,1.0,1.0,0.81,39.937
640,0.2,0.7,5,1.0,1.0,0.81,39.696
640,0.2,0.7,5,1.0,1.0,0.81,39.497
640,0.2,0.7,5,1.0,1.0,0.81,40.08
640,0.2,0.7,5,1.0,1.0,0.81,41.615
640,0.2,0.7,5,1.0,1.0,0.81,41.325
640,0.2,0.7,5,1.0,1.0,0.81,39.693
640,0.2,0.7,5,1.0,1.0,0.81,42.815
640,0.2,0.7,5,1.0,1.0,0.81,41.39
640,0.2,0.7,5,1.0,1.0,0.81,41.183
640,0.2,0.7,5,1.0,1.0,0.81,40.482
640,0.2,0.7,5,1.0,1.0,0.81,40.887
640,0.2,0.7,5,1.0,1.0,0.81,39.734
