img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
640,0.2,0.7,5,0.0,1.0,0.78,42.766
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,47.381
640,0.2,0.7,5,1.0,1.0,0.81,41.782
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,48.804
640,0.2,0.7,5,1.0,1.0,0.81,41.604
640,0.2,0.7,5,1.0,1.0,0.81,41.752
640,0.2,0.7,5,1.0,1.0,0.81,42.529
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,50.597
640,0.2,0.7,5,1.0,1.0,0.81,41.472
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.285
640,0.2,0.7,5,1.0,1.0,0.81,40.29
640,0.2,0.7,5,1.0,1.0,0.81,39.222
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.16
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,47.137
640,0.2,0.7,5,1.0,1.0,0.81,41.615
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,48.237
640,0.2,0.7,5,0.0,1.0,0.78,41.243
640,0.8,0.3,5,0.0,0.8500000000000001,0.78,49.607
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,46.799
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,46.953
640,0.2,0.7,5,1.0,1.0,0.81,41.236
640,0.2,0.7,5,0.0,1.0,0.78,41.055
640,0.2,0.7,5,0.0,1.0,0.78,40.792
640,0.2,0.7,5,1.0,1.0,0.81,39.635
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,48.192
640,0.2,0.7,5,1.0,1.0,0.81,40.401
640,0.2,0.7,5,1.0,1.0,0.81,42.213
640,0.2,0.7,5,1.0,1.0,0.81,41.349
640,0.2,0.7,5,1.0,1.0,0.81,40.611
640,0.2,0.7,5,1.0,1.0,0.81,42.391
640,0.2,0.3,5,1.0,1.0,0.81,41.124
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,49.062
640,0.2,0.7,5,1.0,1.0,0.81,42.014
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.799
640,0.2,0.7,5,1.0,1.0,0.81,42.825
640,0.2,0.7,5,1.0,1.0,0.81,40.544
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,48.725
640,0.2,0.7,5,1.0,1.0,0.81,41.512
640,0.2,0.7,5,1.0,1.0,0.81,40.303
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.001
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.012
640,0.2,0.7,5,0.0,1.0,0.78,42.515
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,47.703
640,0.2,0.7,5,0.0,1.0,0.78,43.55
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,50.254
640,0.2,0.7,5,1.0,1.0,0.81,40.866
640,0.2,0.7,5,1.0,1.0,0.81,41.794
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.12
640,0.2,0.3,5,0.0,1.0,0.78,41.837
640,0.8,0.7,5,0.0,0.8500000000000001,0.78,49.078
640,0.2,0.7,5,1.0,1.0,0.81,43.106
640,0.2,0.7,5,0.0,1.0,0.78,42.819
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,49.887
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,47.938
640,0.2,0.7,5,1.0,1.0,0.81,42.518
640,0.2,0.7,5,1.0,1.0,0.81,41.884
640,0.2,0.3,5,0.0,1.0,0.78,42.758
640,0.2,0.7,5,1.0,1.0,0.81,42.09
640,0.2,0.7,5,1.0,1.0,0.81,42.248
640,0.2,0.7,5,1.0,1.0,0.81,43.438
640,0.2,0.7,5,1.0,1.0,0.81,40.196
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,48.683
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,50.181
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,49.7
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.257
640,0.2,0.7,5,0.0,1.0,0.78,43.652
640,0.2,0.7,5,1.0,1.0,0.81,42.583
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,48.111
640,0.2,0.7,5,1.0,1.0,0.81,42.648
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,50.695
320,0.2,0.7,5,1.0,0.8,0.78,44.833
640,0.2,0.7,5,1.0,1.0,0.81,40.494
640,0.2,0.7,5,1.0,1.0,0.81,40.83
640,0.2,0.7,5,1.0,1.0,0.81,40.818
640,0.2,0.7,5,1.0,1.0,0.81,40.816
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,45.906
640,0.2,0.7,5,0.0,1.0,0.78,42.039
640,0.2,0.7,5,1.0,1.0,0.81,40.607
640,0.2,0.7,5,1.0,1.0,0.81,40.577
320,0.8,0.3,5,1.0,0.8500000000000001,0.75,49.217
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,48.327
640,0.8,0.7,5,1.0,0.8500000000000001,0.78,49.785
640,0.8,0.3,5,1.0,0.8500000000000001,0.78,45.568
640,0.2,0.7,5,1.0,1.0,0.81,42.872
640,0.2,0.7,5,1.0,1.0,0.81,42.243
320,0.2,0.7,5,1.0,0.8,0.78,43.948
